-0.15072802264100058	-5.078630308539918e-05
-0.20094540712128112	-0.00011762508514473184
-0.11596753173542278	-6.879103638587974e-05
-0.059121681395033585	-8.26733767501364e-06
0.003602293314653831	6.418142083845228e-05
0.09103773905572077	0.0001985714393595523
0.14261341540886666	0.00028878335826965367
0.24367841528519962	0.0004952333408115436
0.3454799977449301	0.0007191483566796551
0.46490671613202733	0.0010173241415896684
0.5745211789076914	0.0013142388224749342
0.6474251188708477	0.0015238007370584937
0.7811060571120426	0.0019346671772885306
0.8423020813623587	0.0021352815534863914
0.8991704007441801	-0.002394572300562736
0.9522636949053304	-0.007776499347689201
1.0026900468305489	-0.0119668620255424
1.0963704035057584	-0.019797473409502542
1.1819607139919186	-0.027383448480067782
1.2668343165392688	-0.03493978453260233
1.3207144081567046	-0.039055703564740404
1.380276417519897	-0.04332864901729985
1.438394603114057	-0.04755169902050006
1.5030514352364355	-0.05196117335823119
1.57438234169553	-0.05655194630966076
1.6431205327546001	-0.061049994913810725
1.7107134346686117	-0.0655023891635988
1.7844871108258251	-0.0701222575146384
1.8572148350339086	-0.07469965274811032
2.042638417202054	-0.08574139691044934
2.1546526642140695	-0.09217090319831234
2.234226397540377	-0.09687265364492646
2.3109690873016366	-0.10153121951627012
2.4037998402301493	-0.10736124545535634
2.490927534358122	-0.11306208178581607
2.601746283966386	-0.12069678674895157
2.6665114451108365	-0.12540204036316277
2.772978694762502	-0.1331856066108324
2.8527860137814343	-0.1383003095948592
2.9296062800990255	-0.1429977773700855
3.0314647982349814	-0.1489909011388338
3.1016025594481356	-0.15287382312508307
3.263019742256768	-0.16176905064281355
3.3205635568129073	-0.16490887847759755
3.4334054167147934	-0.1711496137927366
3.587811574997369	-0.1794141561221165
3.665548430072357	-0.18338509834636718
3.807551057356274	-0.19061678006409485
3.8750483542740053	-0.1939503528398227
4.011116985618419	-0.20067020907543295
4.078237335411882	-0.20397199053042106
4.2230813524959885	-0.21087287722443487
4.295490268234481	-0.21428172648292665
4.439483602715047	-0.22109697118926064
4.590159350148636	-0.2280285329137761
4.680058619744083	-0.23216411258633432
4.737472171160836	-0.23483703279486198
4.887598546982651	-0.24170101524057114
4.96396686999587	-0.2451282807087628
5.127963914802125	-0.2525866157465352
5.1855760506791855	-0.2552195873315943
5.304451469463543	-0.2605966326644401
5.43421979956505	-0.2665054325061471
5.551105213413631	-0.2717724339449226
5.626524935974305	-0.27509040546994745
5.775353568826378	-0.28169497538084964
5.848587191432879	-0.2849365501162628
5.973917479683691	-0.29033743705657106
6.118828798045062	-0.29646672073729863
6.194356484056286	-0.2996555801120376
6.311180249689425	-0.3046377273087417
6.494883898511494	-0.31240248525008113
6.585340130880956	-0.31625849697055686
6.654334762678957	-0.31922764409310783
6.757871942035338	-0.32373600222900734
6.8801009082488065	-0.3291508757071632
7.033491223747047	-0.3361144027228831
7.141341484596836	-0.34114834585327425
7.209857836025369	-0.3444165810070018
7.282658987044163	-0.34795601680612614
